Country;Code;State;District;Region;RegionType
ua;5322687205;Полтавська;Лохвицький;Руда;village
ua;5322687801;Полтавська;Лохвицький;Харківці;village
ua;5322687802;Полтавська;Лохвицький;Архипівка;village
ua;5322687803;Полтавська;Лохвицький;Западинці;village
ua;5322688401;Полтавська;Лохвицький;Яхники;village
ua;5322688403;Полтавська;Лохвицький;Романиха;village
ua;5322688404;Полтавська;Лохвицький;Шмиглі;village
ua;5322880301;Полтавська;Лубенський;Березівка;village
ua;5322880302;Полтавська;Лубенський;Кревелівка;village
ua;5322880305;Полтавська;Лубенський;Тотчине;village
ua;5322880306;Полтавська;Лубенський;Шинківщина;village
ua;5322880401;Полтавська;Лубенський;Березоточа;village
ua;5322880402;Полтавська;Лубенський;Суха Солониця;village
ua;5322880701;Полтавська;Лубенський;Біївці;village
ua;5322880702;Полтавська;Лубенський;Горобії;village
ua;5322880703;Полтавська;Лубенський;Єнківці;village
ua;5322881101;Полтавська;Лубенський;Вовчик;village
ua;5322881102;Полтавська;Лубенський;Висачки;village
ua;5322881103;Полтавська;Лубенський;Вовча Долина;village
ua;5322881104;Полтавська;Лубенський;Кузубівка;village
ua;5322881201;Полтавська;Лубенський;Войниха;village
ua;5322881203;Полтавська;Лубенський;Куп'єваха;village
ua;5322881205;Полтавська;Лубенський;Піски;village
ua;5322881207;Полтавська;Лубенський;Тернівщина;village
ua;5322881401;Полтавська;Лубенський;Вищий Булатець;village
ua;5322881402;Полтавська;Лубенський;Кононівка;village
ua;5322881403;Полтавська;Лубенський;Малий В'язівок;village
ua;5322881404;Полтавська;Лубенський;Нижній Булатець;village
ua;5322881405;Полтавська;Лубенський;Чуднівці;village
ua;5322881801;Полтавська;Лубенський;Духове;village
ua;5322881802;Полтавська;Лубенський;Гінці;village
ua;5322881803;Полтавська;Лубенський;Карпилівка;village
ua;5322882201;Полтавська;Лубенський;Ждани;village
ua;5322882701;Полтавська;Лубенський;Ісківці;village
ua;5322882702;Полтавська;Лубенський;Пулинці;village
ua;5322883201;Полтавська;Лубенський;Калайдинці;village
ua;5322883202;Полтавська;Лубенський;Клепачі;village
ua;5322883203;Полтавська;Лубенський;Лушники;village
ua;5322883204;Полтавська;Лубенський;Халепці;village
ua;5322883205;Полтавська;Лубенський;Хитці;village
ua;5322883901;Полтавська;Лубенський;Литвяки;village
ua;5322883902;Полтавська;Лубенський;Покровське;village
ua;5322883903;Полтавська;Лубенський;Червоні Пологи;village
ua;5322884001;Полтавська;Лубенський;Мацківці;village
ua;5322884002;Полтавська;Лубенський;Мацкова Лучка;village
ua;5322884601;Полтавська;Лубенський;Мгар;village
ua;5322884602;Полтавська;Лубенський;Вільшанка;village
ua;5322884603;Полтавська;Лубенський;Луки;village
ua;5322884901;Полтавська;Лубенський;Михнівці;village
ua;5322884902;Полтавська;Лубенський;В'язівок;village
ua;5322884903;Полтавська;Лубенський;Олександрівка;village
ua;5322884904;Полтавська;Лубенський;П'ятигірці;village
ua;5322884905;Полтавська;Лубенський;Терни;village
ua;5322885101;Полтавська;Лубенський;Новаки;village
ua;5322885102;Полтавська;Лубенський;Пишне;village
ua;5322885201;Полтавська;Лубенський;Новооріхівка;village
ua;5322885203;Полтавська;Лубенський;Величківка;village
ua;5322885204;Полтавська;Лубенський;Ромодан;village
ua;5322885301;Полтавська;Лубенський;Оріхівка;village
ua;5322885302;Полтавська;Лубенський;Барвінщина;village
ua;5322885304;Полтавська;Лубенський;Крем'янка;village
ua;5322885305;Полтавська;Лубенський;Матяшівка;village
ua;5322885306;Полтавська;Лубенський;Свічківка;village
ua;5322885307;Полтавська;Лубенський;Стадня;village
ua;5322885401;Полтавська;Лубенський;Окіп;village
ua;5322885407;Полтавська;Лубенський;Селюків;village
ua;5322885701;Полтавська;Лубенський;Остапівка;village
ua;5322885702;Полтавська;Лубенський;Богодарівка;village
ua;5322885703;Полтавська;Лубенський;Макарівщина;village
ua;5322885704;Полтавська;Лубенський;Степурі;village
ua;5322886201;Полтавська;Лубенський;Снітин;village
ua;5322886202;Полтавська;Лубенський;Броварки;village
ua;5322886203;Полтавська;Лубенський;Ремівка;village
ua;5322886601;Полтавська;Лубенський;Засулля;village
ua;5322886605;Полтавська;Лубенський;Солониця;village
ua;5322887001;Полтавська;Лубенський;Тарандинці;village
ua;5322887003;Полтавська;Лубенський;Вили;village
ua;5322887004;Полтавська;Лубенський;Губське;village
ua;5322887401;Полтавська;Лубенський;Тишки;village
ua;5322887402;Полтавська;Лубенський;Крутий Берег;village
ua;5322887901;Полтавська;Лубенський;Хорошки;village
ua;5322887905;Полтавська;Лубенський;Ломаки;village
ua;5322887907;Полтавська;Лубенський;Снітине;village
ua;5322887909;Полтавська;Лубенський;Чернече;village
ua;5322888401;Полтавська;Лубенський;Шеки;village
ua;5322888402;Полтавська;Лубенський;Хитці;village
ua;5322888901;Полтавська;Лубенський;Шершнівка;village
ua;5322888902;Полтавська;Лубенський;Назарівка;village
ua;5323055100;Полтавська;Машівський;Машівка;urban_village
ua;5323080201;Полтавська;Машівський;Абрамівка;village
ua;5323080203;Полтавська;Машівський;Нова Павлівка;village
ua;5323080401;Полтавська;Машівський;Андріївка;village
ua;5323080402;Полтавська;Машівський;Красногірка;village
ua;5323080701;Полтавська;Машівський;Базилівщина;village
ua;5323081301;Полтавська;Машівський;Дмитрівка;village
ua;5323081304;Полтавська;Машівський;Калинівка;village
ua;5323081901;Полтавська;Машівський;Коновалівка;village
ua;5323081902;Полтавська;Машівський;Усть-Лип'янка;village
ua;5323082201;Полтавська;Машівський;Кошманівка;village
ua;5323082202;Полтавська;Машівський;Богданівка;village
ua;5323082203;Полтавська;Машівський;Миронівка;village
ua;5323082601;Полтавська;Машівський;Кустолово-Суходілка;village
ua;5323083001;Полтавська;Машівський;Мала Нехвороща;village
ua;5323083002;Полтавська;Машівський;Свистунівка;village
ua;5323083801;Полтавська;Машівський;Михайлівка;village
ua;5323083802;Полтавська;Машівський;Жирківка;village
ua;5323083803;Полтавська;Машівський;Любимівка;village
ua;5323083804;Полтавська;Машівський;Первомайське;village
ua;5323084401;Полтавська;Машівський;Новий Тагамлик;village
ua;5323084402;Полтавська;Машівський;Вільне;village
ua;5323084403;Полтавська;Машівський;Козельщина;village
ua;5323084404;Полтавська;Машівський;Огуївка;village
ua;5323085001;Полтавська;Машівський;Павлівка;village
ua;5323085002;Полтавська;Машівський;Грабівщина;village
ua;5323085601;Полтавська;Машівський;Ряське;village
ua;5323086201;Полтавська;Машівський;Сахнівщина;village
ua;5323086202;Полтавська;Машівський;Вовча Балка;village
ua;5323086203;Полтавська;Машівський;Григорівка;village
ua;5323086204;Полтавська;Машівський;Петрівка;village
ua;5323086601;Полтавська;Машівський;Селещина;village
ua;5323086602;Полтавська;Машівський;Латишівка;village
ua;5323086603;Полтавська;Машівський;Сухоносівка;village
ua;5323086604;Полтавська;Машівський;Тимченківка;village
ua;5323087201;Полтавська;Машівський;Старицьківка;village
ua;5323087202;Полтавська;Машівський;Зоря;village
ua;5323087203;Полтавська;Машівський;Олексіївка;village
ua;5323087204;Полтавська;Машівський;Рубанівка;village
ua;5323087205;Полтавська;Машівський;Сонячне;village
ua;5323255400;Полтавська;Миргородський;Комишня;urban_village
ua;5323255401;Полтавська;Миргородський;Булуки;village
ua;5323255404;Полтавська;Миргородський;Лісове;village
ua;5323255406;Полтавська;Миргородський;Ступки;village
ua;5323255407;Полтавська;Миргородський;Шульги;village
ua;5323255700;Полтавська;Миргородський;Ромодан;urban_village
ua;5323255701;Полтавська;Миргородський;Конюшеве;village
ua;5323255702;Полтавська;Миргородський;Сотницьке;village
ua;5323255703;Полтавська;Миргородський;Шарківщина;village
ua;5323280201;Полтавська;Миргородський;Білики;village
ua;5323280202;Полтавська;Миргородський;Лещенки;village
ua;5323280203;Полтавська;Миргородський;Марченки;village
ua;5323280204;Полтавська;Миргородський;Милашенкове;village
ua;5323280401;Полтавська;Миргородський;Великий Байрак;village
ua;5323280402;Полтавська;Миргородський;Декабристів;settlement
ua;5323280403;Полтавська;Миргородський;Довгалеве;village
ua;5323280404;Полтавська;Миргородський;Цисеве;village
ua;5323280701;Полтавська;Миргородський;Велика Обухівка;village
ua;5323280703;Полтавська;Миргородський;Панасівка;village
ua;5323280704;Полтавська;Миргородський;Сакалівка;village
ua;5323281001;Полтавська;Миргородський;Великі Сорочинці;village
ua;5323281201;Полтавська;Миргородський;Вовнянка;village
ua;5323281401;Полтавська;Миргородський;Гаркушинці;village
ua;5323281403;Полтавська;Миргородський;Рибальське;village
ua;5323281801;Полтавська;Миргородський;Дібрівка;village
ua;5323281802;Полтавська;Миргородський;Верховина;village
ua;5323281803;Полтавська;Миргородський;Веселе;village
ua;5323281804;Полтавська;Миргородський;Глибоке;village
ua;5323281805;Полтавська;Миргородський;Котлярі;village
ua;5323281806;Полтавська;Миргородський;Показове;village
ua;5323281807;Полтавська;Миргородський;Стовбине;village
ua;5323281808;Полтавська;Миргородський;Шпакове;village
ua;5323282201;Полтавська;Миргородський;Зубівка;village
ua;5323282202;Полтавська;Миргородський;Руда;village
ua;5323282401;Полтавська;Миргородський;Зуївці;village
ua;5323282801;Полтавська;Миргородський;Кибинці;village
ua;5323282802;Полтавська;Миргородський;Бієве;village
ua;5323283401;Полтавська;Миргородський;Клюшниківка;village
ua;5323283402;Полтавська;Миргородський;Андріївка;village
ua;5323283403;Полтавська;Миргородський;Вовки;village
ua;5323283405;Полтавська;Миргородський;Гасенки;village
ua;5323283406;Полтавська;Миргородський;Григорівка;village
ua;5323283407;Полтавська;Миргородський;Дібрівка;settlement
ua;5323283408;Полтавська;Миргородський;Залізняки;village
ua;5323283410;Полтавська;Миргородський;Сохацьке;village
ua;5323283411;Полтавська;Миргородський;Травневе;village
ua;5323283412;Полтавська;Миргородський;Штомпелі;village
ua;5323284601;Полтавська;Миргородський;Остапівка;village
ua;5323284602;Полтавська;Миргородський;Верхня Будаківка;village
ua;5323284603;Полтавська;Миргородський;Онацьке;village
ua;5323284604;Полтавська;Миргородський;Панченки;village
ua;5323284605;Полтавська;Миргородський;Синьощоки;village
ua;5323285201;Полтавська;Миргородський;Петрівці;village
ua;5323285202;Полтавська;Миргородський;Кузьменки;village
ua;5323285601;Полтавська;Миргородський;Полив'яне;village
ua;5323285602;Полтавська;Миргородський;Іващенки;village
ua;5323285603;Полтавська;Миргородський;Купівщина;village
ua;5323285604;Полтавська;Миргородський;Радченки;village
ua;5323286001;Полтавська;Миргородський;Попівка;village
ua;5323286002;Полтавська;Миргородський;Велика Грем'яча;village
ua;5323286003;Полтавська;Миргородський;Мала Грем'яча;village
ua;5323287201;Полтавська;Миргородський;Савинці;village
ua;5323287202;Полтавська;Миргородський;Зелений Кут;village
ua;5323287204;Полтавська;Миргородський;Олефірівка;village
ua;5323287205;Полтавська;Миргородський;Семеренки;village
ua;5323287501;Полтавська;Миргородський;Слобідка;village
ua;5323287502;Полтавська;Миргородський;Мальці;village
ua;5323287503;Полтавська;Миргородський;Носенки;village
ua;5323287504;Полтавська;Миргородський;Осове;village
ua;5323287701;Полтавська;Миргородський;Солонці;village
ua;5323287702;Полтавська;Миргородський;Бессараби;village
ua;5323287703;Полтавська;Миргородський;Коптів;village
ua;5323287704;Полтавська;Миргородський;Мареничі;village
ua;5323288201;Полтавська;Миргородський;Хомутець;village
ua;5323288202;Полтавська;Миргородський;Довгалівка;village
ua;5323288203;Полтавська;Миргородський;Малі Сорочинці;village
ua;5323288601;Полтавська;Миргородський;Черевки;village
ua;5323288602;Полтавська;Миргородський;Бакумівка;village
ua;5323288603;Полтавська;Миргородський;Новоселиця;village
ua;5323288604;Полтавська;Миргородський;Прокоповичі;village
ua;5323288605;Полтавська;Миргородський;Радченкове;village
ua;5323288606;Полтавська;Миргородський;Сажка;village
ua;5323288607;Полтавська;Миргородський;Скиданки;village
ua;5323288901;Полтавська;Миргородський;Черкащани;village
ua;5323288902;Полтавська;Миргородський;Безводівка;village
ua;5323288903;Полтавська;Миргородський;Запорожці;village
ua;5323288905;Полтавська;Миргородський;Мокріївка;village
ua;5323288907;Полтавська;Миргородський;Петрівка;village
ua;5323288908;Полтавська;Миргородський;Писарівка;village
ua;5323288910;Полтавська;Миргородський;Фуглі;village
ua;5323289201;Полтавська;Миргородський;Шахворостівка;village
ua;5323289202;Полтавська;Миргородський;Деркачі;village
ua;5323289204;Полтавська;Миргородський;Любівщина;village
ua;5323289205;Полтавська;Миргородський;Малинівка;village
ua;5323289206;Полтавська;Миргородський;Трудолюб;village
ua;5323289601;Полтавська;Миргородський;Ярмаки;village
ua;5323289602;Полтавська;Миргородський;Ємці;village
ua;5323289603;Полтавська;Миргородський;Єрки;village
ua;5323455100;Полтавська;Новосанжарський;Нові Санжари;urban_village
ua;5323480301;Полтавська;Новосанжарський;Богданівка;village
ua;5323480303;Полтавська;Новосанжарський;Варварівка;village
ua;5323480401;Полтавська;Новосанжарський;Великий Кобелячок;village
ua;5323480403;Полтавська;Новосанжарський;Козуби;village
ua;5323480405;Полтавська;Новосанжарський;Сулими;village
ua;5323480406;Полтавська;Новосанжарський;Шовкопляси;village
ua;5323480701;Полтавська;Новосанжарський;Великі Солонці;village
ua;5323480703;Полтавська;Новосанжарський;Пологи-Низ;village
ua;5323480901;Полтавська;Новосанжарський;Галущина Гребля;village
ua;5323480905;Полтавська;Новосанжарський;Мушина Гребля;village
ua;5323481001;Полтавська;Новосанжарський;Драбинівка;village
ua;5323481002;Полтавська;Новосанжарський;Веселка;village
ua;5323481003;Полтавська;Новосанжарський;Вовківка;village
ua;5323481004;Полтавська;Новосанжарський;Довга Пустош;village
ua;5323481201;Полтавська;Новосанжарський;Зачепилівка;village
ua;5323481401;Полтавська;Новосанжарський;Клюсівка;village
ua;5323481801;Полтавська;Новосанжарський;Крута Балка;village
ua;5323481802;Полтавська;Новосанжарський;Вільний Степ;village
ua;5323481803;Полтавська;Новосанжарський;Дудкин Гай;village
ua;5323482201;Полтавська;Новосанжарський;Кунцеве;village
ua;5323482202;Полтавська;Новосанжарський;Балівка;village
ua;5323482203;Полтавська;Новосанжарський;Вісичі;village
ua;5323482204;Полтавська;Новосанжарський;Ганжі;village
ua;5323482206;Полтавська;Новосанжарський;Собківка;village
ua;5323482501;Полтавська;Новосанжарський;Кустолове;village
ua;5323482504;Полтавська;Новосанжарський;Малі Солонці;village
ua;5323482801;Полтавська;Новосанжарський;Лелюхівка;village
ua;5323482802;Полтавська;Новосанжарський;Забрідки;village
ua;5323483001;Полтавська;Новосанжарський;Лівенське;village
ua;5323483201;Полтавська;Новосанжарський;Малий Кобелячок;village
ua;5323483202;Полтавська;Новосанжарський;Горобці;village
ua;5323483203;Полтавська;Новосанжарський;Ємцева Долина;village
ua;5323483204;Полтавська;Новосанжарський;Лахни;village
ua;5323483205;Полтавська;Новосанжарський;Олійники;village
ua;5323483401;Полтавська;Новосанжарський;Мала Перещепина;village
ua;5323483402;Полтавська;Новосанжарський;Велике Болото;village
ua;5323483403;Полтавська;Новосанжарський;Кустолове Перше;village
ua;5323483405;Полтавська;Новосанжарський;Маньківка;village
ua;5323483408;Полтавська;Новосанжарський;Пристанційне;village
ua;5323483701;Полтавська;Новосанжарський;Маячка;village
ua;5323483702;Полтавська;Новосанжарський;Губарівка;village
ua;5323483703;Полтавська;Новосанжарський;Рекунівка;village
ua;5323484201;Полтавська;Новосанжарський;Нехвороща;village
ua;5323484301;Полтавська;Новосанжарський;Писарівка;village
ua;5323484401;Полтавська;Новосанжарський;Пологи;village
ua;5323484404;Полтавська;Новосанжарський;Лисівка;village
ua;5323484409;Полтавська;Новосанжарський;Стрижівщина;village
ua;5323484601;Полтавська;Новосанжарський;Полузір'я;village
ua;5323484603;Полтавська;Новосанжарський;Бондури;village
ua;5323484606;Полтавська;Новосанжарський;Дмитренки;village
ua;5323484801;Полтавська;Новосанжарський;Попове;village
ua;5323484802;Полтавська;Новосанжарський;Бечеве;village
ua;5323485001;Полтавська;Новосанжарський;Старі Санжари;village
ua;5323485501;Полтавська;Новосанжарський;Руденківка;village
ua;5323485502;Полтавська;Новосанжарський;Дубина;village
ua;5323485503;Полтавська;Новосанжарський;Мар'янівка;village
ua;5323485504;Полтавська;Новосанжарський;Пудлівка;village
ua;5323486001;Полтавська;Новосанжарський;Соколова Балка;village
ua;5323486002;Полтавська;Новосанжарський;Андріївка;village
ua;5323486003;Полтавська;Новосанжарський;Світлівщина;village
ua;5323486401;Полтавська;Новосанжарський;Стовбина Долина;village
ua;5323486402;Полтавська;Новосанжарський;Грекопавлівка;village
ua;5323486403;Полтавська;Новосанжарський;Давидівка;village
ua;5323486404;Полтавська;Новосанжарський;Коби;village
ua;5323486701;Полтавська;Новосанжарський;Судівка;village
ua;5323486704;Полтавська;Новосанжарський;Бридуни;village
ua;5323486707;Полтавська;Новосанжарський;Назаренки;village
ua;5323486710;Полтавська;Новосанжарський;Шпортьки;village
ua;5323486801;Полтавська;Новосанжарський;Супротивна Балка;village
ua;5323486802;Полтавська;Новосанжарський;Кальницьке;village
ua;5323486803;Полтавська;Новосанжарський;Пасічне;village
ua;5323487201;Полтавська;Новосанжарський;Суха Маячка;village
ua;5323487204;Полтавська;Новосанжарський;Лугове;village
ua;5323487206;Полтавська;Новосанжарський;Райдужне;village
ua;5323487601;Полтавська;Новосанжарський;Шедієве;village
ua;5323487602;Полтавська;Новосанжарський;Бурти;village
ua;5323655100;Полтавська;Оржицький;Оржиця;urban_village
ua;5323655101;Полтавська;Оржицький;Маяківка;village
ua;5323655600;Полтавська;Оржицький;Новооржицьке;urban_village
ua;5323680401;Полтавська;Оржицький;Воронинці;village
ua;5323680402;Полтавська;Оржицький;Козаче;village
ua;5323680403;Полтавська;Оржицький;Котляревське;village
ua;5323680404;Полтавська;Оржицький;Максимівщина;village
ua;5323680405;Полтавська;Оржицький;Новоселівка;village
ua;5323680406;Полтавська;Оржицький;Приймівщина;village
ua;5323680801;Полтавська;Оржицький;Денисівка;village
ua;5323680802;Полтавська;Оржицький;Теремецьке;village
ua;5323680803;Полтавська;Оржицький;Чмихалове;village
ua;5323681301;Полтавська;Оржицький;Заріг;village
ua;5323681601;Полтавська;Оржицький;Золотухи;village
ua;5323681602;Полтавська;Оржицький;Тарасенкове;village
ua;5323682201;Полтавська;Оржицький;Круподеринці;village
ua;5323682601;Полтавська;Оржицький;Вишневе;village
ua;5323682602;Полтавська;Оржицький;Нове;village
ua;5323682603;Полтавська;Оржицький;Тимки;village
ua;5323682604;Полтавська;Оржицький;Хоружівка;village
ua;5323682605;Полтавська;Оржицький;Іванівка;village
ua;5323682606;Полтавська;Оржицький;Несено-Іржавець;village
ua;5323683001;Полтавська;Оржицький;Лазірки;village
ua;5323683601;Полтавська;Оржицький;Лукім'я;village
ua;5323683602;Полтавська;Оржицький;Дмитрівка;village
ua;5323683603;Полтавська;Оржицький;Загребля;village
ua;5323683604;Полтавська;Оржицький;Колодна;village
ua;5323683605;Полтавська;Оржицький;Нижній Іржавець;village
ua;5323683801;Полтавська;Оржицький;Онішки;village
ua;5323684201;Полтавська;Оржицький;Плехів;village
ua;5323684202;Полтавська;Оржицький;Тарасівка;village
ua;5323684601;Полтавська;Оржицький;Райозеро;village
ua;5323684604;Полтавська;Оржицький;Полуніївка;village
ua;5323685101;Полтавська;Оржицький;Савинці;village
ua;5323685102;Полтавська;Оржицький;Грабів;village
ua;5323685601;Полтавська;Оржицький;Сазонівка;village
ua;5323685901;Полтавська;Оржицький;Великоселецьке;village
ua;5323685902;Полтавська;Оржицький;Малоселецьке;village
ua;5323686401;Полтавська;Оржицький;Старий Іржавець;village
ua;5323686403;Полтавська;Оржицький;Чайківщина;village
ua;5323687001;Полтавська;Оржицький;Чевельча;village
ua;5323687401;Полтавська;Оржицький;Черевки;village
ua;5323687402;Полтавська;Оржицький;Заріччя;village
ua;5323687403;Полтавська;Оржицький;Сліпорід;village
ua;5323687404;Полтавська;Оржицький;Хорошки;village
ua;5323687701;Полтавська;Оржицький;Чутівка;village
ua;5323687702;Полтавська;Оржицький;Новий Іржавець;village
ua;5323688201;Полтавська;Оржицький;Яблуневе;village
ua;5323688202;Полтавська;Оржицький;Загребелля;village
ua;5323688203;Полтавська;Оржицький;Залужне;village
ua;5323688204;Полтавська;Оржицький;Пилиповичі;village
ua;5323810100;Полтавська;Пирятинський;Пирятин;city
ua;5323810101;Полтавська;Пирятинський;Верхоярівка;village
ua;5323810102;Полтавська;Пирятинський;Голобородька;village
ua;5323810103;Полтавська;Пирятинський;Замостище;village
ua;5323810104;Полтавська;Пирятинський;Заріччя;village
ua;5323810105;Полтавська;Пирятинський;Ївженки;village
ua;5323810106;Полтавська;Пирятинський;Калинів Міст;village
ua;5323880101;Полтавська;Пирятинський;Олександрівка;village
ua;5323880103;Полтавська;Пирятинський;Могилівщина;village
ua;5323880105;Полтавська;Пирятинський;Рівне;village
ua;5323880401;Полтавська;Пирятинський;Білоцерківці;village
ua;5323880402;Полтавська;Пирятинський;Яцини;village
ua;5323880701;Полтавська;Пирятинський;Березова Рудка;village
ua;5323880703;Полтавська;Пирятинський;Вечірки;village
ua;5323880705;Полтавська;Пирятинський;Крячківка;village
ua;5323880707;Полтавська;Пирятинський;Мар'їнське;village
ua;5323881001;Полтавська;Пирятинський;Велика Круча;village
ua;5323881002;Полтавська;Пирятинський;Мала Круча;village
ua;5323881003;Полтавська;Пирятинський;Повстин;village
ua;5323881401;Полтавська;Пирятинський;Вікторія;village
ua;5323881402;Полтавська;Пирятинський;Архемівка;village
ua;5323881801;Полтавська;Пирятинський;Грабарівка;village
ua;5323882201;Полтавська;Пирятинський;Давидівка;village
ua;5323882202;Полтавська;Пирятинський;Гурбинці;village
ua;5323882203;Полтавська;Пирятинський;Кроти;village
ua;5323882204;Полтавська;Пирятинський;Нові Мартиновичі;village
ua;5323882601;Полтавська;Пирятинський;Дейманівка;village
ua;5323882602;Полтавська;Пирятинський;Прихідьки;village
ua;5323882603;Полтавська;Пирятинський;Шкурати;village
ua;5323883201;Полтавська;Пирятинський;Каплинці;village
ua;5323883202;Полтавська;Пирятинський;Усівка;village
ua;5323883801;Полтавська;Пирятинський;Малютинці;village
ua;5323884901;Полтавська;Пирятинський;Сасинівка;village
ua;5323884902;Полтавська;Пирятинський;Кейбалівка;village
ua;5323884903;Полтавська;Пирятинський;Леляки;village
ua;5323884904;Полтавська;Пирятинський;Меченки;village
ua;5323884905;Полтавська;Пирятинський;Першотравневе;village
ua;5323884906;Полтавська;Пирятинський;Червоне;village
ua;5323885201;Полтавська;Пирятинський;Смотрики;village
ua;5323885801;Полтавська;Пирятинський;Теплівка;village
ua;5323886201;Полтавська;Пирятинський;Харківці;village
ua;5323886202;Полтавська;Пирятинський;Високе;village
ua;5323886203;Полтавська;Пирятинський;Вишневе;village
ua;5324080101;Полтавська;Полтавський;Абазівка;village
ua;5324080103;Полтавська;Полтавський;Лаврики;village
ua;5324080105;Полтавська;Полтавський;Рожаївка;village
ua;5324080107;Полтавська;Полтавський;Соломахівка;village
ua;5324080109;Полтавська;Полтавський;Червона Долина;village
ua;5324080201;Полтавська;Полтавський;Бричківка;village
ua;5324080203;Полтавська;Полтавський;Гринівка;village
ua;5324080207;Полтавська;Полтавський;Петрівка;village
ua;5324080301;Полтавська;Полтавський;Валок;village
ua;5324080303;Полтавська;Полтавський;Каплунівка;village
ua;5324080305;Полтавська;Полтавський;Лозівка;village
ua;5324080309;Полтавська;Полтавський;Очканівка;village
ua;5324080501;Полтавська;Полтавський;Василівка;village
ua;5324080505;Полтавська;Полтавський;Мале Ладижине;village
ua;5324080701;Полтавська;Полтавський;Гожули;village
ua;5324080702;Полтавська;Полтавський;Андріївка;village
ua;5324080703;Полтавська;Полтавський;Зорівка;village
ua;5324080704;Полтавська;Полтавський;Біологічне;village
ua;5324081001;Полтавська;Полтавський;Заворскло;village
ua;5324081002;Полтавська;Полтавський;Ватажкове;village
ua;5324081003;Полтавська;Полтавський;Головач;village
ua;5324081004;Полтавська;Полтавський;Лукищина;village
ua;5324081005;Полтавська;Полтавський;Минівка;village
ua;5324081006;Полтавська;Полтавський;Портнівка;village
ua;5324081301;Полтавська;Полтавський;Калашники;village
ua;5324081302;Полтавська;Полтавський;Гвоздиківка;village
ua;5324081303;Полтавська;Полтавський;Клименки;village
ua;5324081304;Полтавська;Полтавський;Малі Козуби;village
ua;5324081305;Полтавська;Полтавський;Михайлики;village
ua;5324081306;Полтавська;Полтавський;Писаренки;village
ua;5324081307;Полтавська;Полтавський;Підлепичі;village
ua;5324081308;Полтавська;Полтавський;Сердюки;village
ua;5324081309;Полтавська;Полтавський;Твердохліби;village
ua;5324081401;Полтавська;Полтавський;Пальчиківка;village
ua;5324081402;Полтавська;Полтавський;Бугаївка;village
ua;5324081403;Полтавська;Полтавський;Витівка;village
ua;5324081404;Полтавська;Полтавський;Гутирівка;village
ua;5324081405;Полтавська;Полтавський;Карпусі;village
ua;5324081406;Полтавська;Полтавський;Келебердівка;village
ua;5324081407;Полтавська;Полтавський;Косточки;village
ua;5324081408;Полтавська;Полтавський;Уманцівка;village
ua;5324081409;Полтавська;Полтавський;Циганське;village
ua;5324081901;Полтавська;Полтавський;Ковалівка;village
ua;5324081902;Полтавська;Полтавський;Андрушки;village
ua;5324081903;Полтавська;Полтавський;Бочанівка;village
ua;5324081904;Полтавська;Полтавський;Верхоли;village
ua;5324081905;Полтавська;Полтавський;Грабинівка;village
ua;5324081906;Полтавська;Полтавський;Давидівка;village
ua;5324081907;Полтавська;Полтавський;Залізничне;village
ua;5324081908;Полтавська;Полтавський;Затурине;village
ua;5324081909;Полтавська;Полтавський;Їжаківка;village
ua;5324081910;Полтавська;Полтавський;Макухівка;village
ua;5324081911;Полтавська;Полтавський;Соснівка;village
ua;5324082401;Полтавська;Полтавський;Сем'янівка;village
ua;5324082404;Полтавська;Полтавський;Олепіри;village
ua;5324082405;Полтавська;Полтавський;Патлаївка;village
ua;5324082407;Полтавська;Полтавський;Тернівщина;village
ua;5324082408;Полтавська;Полтавський;Яцинова Слобідка;village
ua;5324082701;Полтавська;Полтавський;Коломацьке;village
ua;5324082703;Полтавська;Полтавський;Дудникове;village
ua;5324082705;Полтавська;Полтавський;Степанівка;village
ua;5324083201;Полтавська;Полтавський;Мачухи;village
ua;5324083202;Полтавська;Полтавський;Байрак;village
ua;5324083203;Полтавська;Полтавський;Васьки;village
ua;5324083204;Полтавська;Полтавський;Кованчик;village
ua;5324083205;Полтавська;Полтавський;Куклинці;village
ua;5324083206;Полтавська;Полтавський;Мазурівка;village
ua;5324083207;Полтавська;Полтавський;Миколаївка;village
ua;5324083208;Полтавська;Полтавський;Снопове;village
ua;5324083501;Полтавська;Полтавський;Надержинщина;village
ua;5324083502;Полтавська;Полтавський;Божківське;village
ua;5324083503;Полтавська;Полтавський;Забаряни;village
ua;5324083506;Полтавська;Полтавський;Кованьківка;village
ua;5324083509;Полтавська;Полтавський;Шили;village
ua;5324083701;Полтавська;Полтавський;Нестеренки;village
ua;5324083703;Полтавська;Полтавський;Березівка;village
ua;5324083705;Полтавська;Полтавський;Васильці;village
ua;5324083707;Полтавська;Полтавський;Головки;village
ua;5324083709;Полтавська;Полтавський;Гонтарі;village
ua;5324083711;Полтавська;Полтавський;Мар'ївка;village
ua;5324083713;Полтавська;Полтавський;Ступки;village
ua;5324083715;Полтавська;Полтавський;Сусідки;village
ua;5324083901;Полтавська;Полтавський;Микільське;village
ua;5324083902;Полтавська;Полтавський;Безручки;village
ua;5324083903;Полтавська;Полтавський;Бузова Пасківка;village
ua;5324083904;Полтавська;Полтавський;Ваці;village
ua;5324083905;Полтавська;Полтавський;Зінці;village
ua;5324083906;Полтавська;Полтавський;Кашубівка;village
ua;5324083907;Полтавська;Полтавський;Клюшники;village
