Country;Code;State;District;Region;Latin;RegionType;Latitude;Longitude;Population;Indexes
ua;7424184003;Чернігівська;Прилуцький;Сухоставець;Sukhostavets;village;;;;sukhostavets
ua;7424184150;Чернігівська;Прилуцький;Ковтунівка;Kovtunivka;village;50.480991;32.268707;0;kovtunivka|kovtunovka
ua;7424184201;Чернігівська;Прилуцький;Колісники;Kolisnyky;village;;;;kolisnyky|kolisniki
ua;7424184203;Чернігівська;Прилуцький;Левки;Levky;village;;;;levky|levki
ua;7424184301;Чернігівська;Прилуцький;Красляни;Kraslyany;village;;;;kraslyany|kraslyani
ua;7424184302;Чернігівська;Прилуцький;Лиски;Lysky;village;;;;lysky|liski
ua;7424184303;Чернігівська;Прилуцький;Рибці;Rybtsi;village;;;;rybtsi|ribtsi
ua;7424184501;Чернігівська;Прилуцький;Крутоярівка;Krutoyarivka;village;;;;krutoyarivka|krutoyarovka
ua;7424184901;Чернігівська;Прилуцький;Лісові Сорочинці;Lisovi Sorochyntsi;village;;;;lisovi sorochyntsi|lisovi sorochintsi
ua;7424184904;Чернігівська;Прилуцький;Стрільники;Strilnyky;village;;;;strilnyky|strilniki
ua;7424185001;Чернігівська;Прилуцький;Малківка;Malkivka;village;50.529171;32.354533;0;malkivka|malkovka
ua;7424185006;Чернігівська;Прилуцький;Сухоярівка;Sukhoyarivka;village;;;;sukhoyarivka|sukhoyarovka
ua;7424185101;Чернігівська;Прилуцький;Мазки;Mazky;village;;;;mazky|mazki
ua;7424185103;Чернігівська;Прилуцький;Приозерне;Pryozerne;village;;;;pryozerne|priozerne
ua;7424185105;Чернігівська;Прилуцький;Ладівщина;Ladivshchyna;village;;;;ladivshchyna|ladivshchina
ua;7424185501;Чернігівська;Прилуцький;Нетяжино;Netyazhyno;village;;;;netyazhyno|netyazhino
ua;7424185502;Чернігівська;Прилуцький;Нова Тарнавщина;Nova Tarnavshchyna;village;;;;nova tarnavshchyna|nova tarnavshchina
ua;7424185503;Чернігівська;Прилуцький;Покрівка;Pokrivka;village;;;;pokrivka|pokrovka
ua;7424185801;Чернігівська;Прилуцький;Нова Гребля;Nova Hreblya;village;;;;nova hreblya|nova greblya
ua;7424185802;Чернігівська;Прилуцький;Лутайка;Lutayka;village;;;;lutayka
ua;7424185803;Чернігівська;Прилуцький;Мокляки;Moklyaky;village;;;;moklyaky|moklyaki
ua;7424185804;Чернігівська;Прилуцький;Мохнівка;Mokhnivka;village;;;;mokhnivka|mokhnovka
ua;7424186101;Чернігівська;Прилуцький;Обичів;Obychiv;village;;;;obychiv|obichiv
ua;7424186102;Чернігівська;Прилуцький;Заудайка;Zaudayka;village;50.837654;32.197006;0;zaudayka
ua;7424186103;Чернігівська;Прилуцький;Радьківка;Radkivka;village;;;;radkivka|radkovka
ua;7424186201;Чернігівська;Прилуцький;Охіньки;Okhinky;village;;;;okhinky|okhinki
ua;7424186203;Чернігівська;Прилуцький;Пручаї;Pruchayi;village;;;;pruchayi
ua;7424186401;Чернігівська;Прилуцький;Переволочна;Perevolochna;village;50.637584;32.667094;0;perevolochna
ua;7424186601;Чернігівська;Прилуцький;Петрівка;Petrivka;village;51.063882;32.385737;0;petrivka|petrovka
ua;7424187001;Чернігівська;Прилуцький;Погреби;Pohreby;village;;;;pohreby|pogrebi
ua;7424187002;Чернігівська;Прилуцький;Миколаївка;Mykolayivka;village;51.455997;31.774218;0;mykolayivka|mikolayivka
ua;7424187301;Чернігівська;Прилуцький;Піддубівка;Piddubivka;village;;;;piddubivka|piddubovka
ua;7424187302;Чернігівська;Прилуцький;Пологи;Polohy;village;;;;polohy|pologi
ua;7424187303;Чернігівська;Прилуцький;Тарасівка;Tarasivka;village;51.567597;33.051127;0;tarasivka|tarasovka
ua;7424187601;Чернігівська;Прилуцький;Рудівка;Rudivka;village;50.572351;32.160802;0;rudivka|rudovka
ua;7424187901;Чернігівська;Прилуцький;Ряшки;Ryashky;village;50.700185;32.562481;0;ryashky|ryashki
ua;7424187902;Чернігівська;Прилуцький;Оникіївка;Onykiyivka;village;;;;onykiyivka|onikiyivka
ua;7424188201;Чернігівська;Прилуцький;Сергіївка;Serhiyivka;village;;;;serhiyivka|sergiyivka
ua;7424188202;Чернігівська;Прилуцький;Сухоліски;Sukholisky;village;;;;sukholisky|sukholiski
ua;7424188501;Чернігівська;Прилуцький;Смош;Smosh;village;;;;smosh
ua;7424188502;Чернігівська;Прилуцький;Високе;Vysoke;village;51.846667;32.284835;0;vysoke|visoke
ua;7424188503;Чернігівська;Прилуцький;Заудаївське;Zaudayivske;village;;;;zaudayivske
ua;7424188504;Чернігівська;Прилуцький;Лісове;Lisove;village;51.902965;32.479619;0;lisove|lisova
ua;7424188801;Чернігівська;Прилуцький;Сухополова;Sukhopolova;village;;;;sukhopolova
ua;7424188802;Чернігівська;Прилуцький;Білещина;Bileshchyna;village;;;;bileshchyna|bileshchina
ua;7424188803;Чернігівська;Прилуцький;Пирогівці;Pyrohivtsi;village;;;;pyrohivtsi|pirogivtsi
ua;7424188804;Чернігівська;Прилуцький;Полова;Polova;village;;;;polova
ua;7424188805;Чернігівська;Прилуцький;Ярова Білещина;Yarova Bileshchyna;village;;;;yarova bileshchyna|yarova bileshchina
ua;7424189101;Чернігівська;Прилуцький;Товкачівка;Tovkachivka;village;;;;tovkachivka|tovkachovka
ua;7424189401;Чернігівська;Прилуцький;Удайці;Udaytsi;village;;;;udaytsi
ua;7424189402;Чернігівська;Прилуцький;Полонки;Polonky;village;;;;polonky|polonki
ua;7424189701;Чернігівська;Прилуцький;Яблунівка;Yablunivka;village;50.464831;32.18292;0;yablunivka|yablunovka
ua;7424189702;Чернігівська;Прилуцький;Яблунівське;Yablunivske;village;;;;yablunivske
ua;7424455100;Чернігівська;Ріпкинський;Ріпки;Ripky;urban_village;51.801046;31.083827;7708;ripky|ripki
ua;7424455101;Чернігівська;Ріпкинський;Глиненка;Hlynenka;village;51.819459;31.126674;0;hlynenka|glinenka
ua;7424455400;Чернігівська;Ріпкинський;Добрянка;Dobryanka;urban_village;52.063136;31.185669;3250;dobryanka
ua;7424455401;Чернігівська;Ріпкинський;Аткильня;Atkylnya;village;52.002664;31.196922;0;atkylnya|atkilnya
ua;7424455402;Чернігівська;Ріпкинський;Вербівка;Verbivka;village;52.024075;31.232473;0;verbivka|verbovka
ua;7424455700;Чернігівська;Ріпкинський;Замглай;Zamhlay;urban_village;51.815047;31.159815;1878;zamhlay|zamglay
ua;7424456000;Чернігівська;Ріпкинський;Любеч;Lyubech;urban_village;51.702604;30.656918;2550;lyubech
ua;7424456001;Чернігівська;Ріпкинський;Гірки;Hirky;settlement;51.680205;30.636644;0;hirky|girki
ua;7424456005;Чернігівська;Ріпкинський;Кукарі;Kukari;village;51.688417;30.601115;0;kukari
ua;7424456400;Чернігівська;Ріпкинський;Радуль;Radul;urban_village;51.83158;30.717405;0;radul
ua;7424456401;Чернігівська;Ріпкинський;Корчев'я;Korchev'ya;village;51.865335;30.776504;0;"korchev'ya|korchev""ya"
ua;7424456402;Чернігівська;Ріпкинський;Лопатні;Lopatni;village;51.860825;30.731017;0;lopatni
ua;7424456403;Чернігівська;Ріпкинський;Новосілки;Novosilky;village;51.807699;30.682624;0;novosilky|novosilki
ua;7424456404;Чернігівська;Ріпкинський;Переділ;Peredil;village;51.807968;32.13009;0;peredil
ua;7424480401;Чернігівська;Ріпкинський;Велика Вісь;Velyka Vis;village;51.706976;31.235466;0;velyka vis|velika vis|velykaya vis|velikaya vis
ua;7424480402;Чернігівська;Ріпкинський;Звеничів;Zvenychiv;village;51.704285;31.307665;0;zvenychiv|zvenichiv
ua;7424480801;Чернігівська;Ріпкинський;Великий Зліїв;Velykyy Zliyiv;village;51.714586;30.862631;0;velykyy zliyiv|velikiy zliyiv
ua;7424480802;Чернігівська;Ріпкинський;Вороб'їв;Vorob'yiv;village;51.695224;30.867584;0;"vorob'yiv|vorob""yiv"
ua;7424480803;Чернігівська;Ріпкинський;Малий Зліїв;Malyy Zliyiv;village;51.720583;30.847234;0;malyy zliyiv|maliy zliyiv
ua;7424480804;Чернігівська;Ріпкинський;Петрики;Petryky;village;51.722789;30.824603;0;petryky|petriki
ua;7424480805;Чернігівська;Ріпкинський;Пушкіне;Pushkine;village;51.672026;30.855102;0;pushkine|pushkino
ua;7424480806;Чернігівська;Ріпкинський;Чисті Лужі;Chysti Luzhi;village;51.701637;30.837501;0;chysti luzhi|chisti luzhi
ua;7424481001;Чернігівська;Ріпкинський;Вербичі;Verbychi;village;51.713561;31.172092;0;verbychi|verbichi
ua;7424481201;Чернігівська;Ріпкинський;Вишневе;Vyshneve;village;51.766667;31.216667;0;vyshneve|vishneve
ua;7424481202;Чернігівська;Ріпкинський;Буянки;Buyanky;village;51.784774;31.179049;0;buyanky|buyanki
ua;7424481203;Чернігівська;Ріпкинський;Чумак;Chumak;village;51.774629;31.258473;0;chumak
ua;7424481501;Чернігівська;Ріпкинський;Голубичі;Holubychi;village;51.74935;31.162053;0;holubychi|golubichi
ua;7424482001;Чернігівська;Ріпкинський;Горностаївка;Hornostayivka;village;52.070129;31.098693;0;hornostayivka|gornostayivka
ua;7424482002;Чернігівська;Ріпкинський;Гута-Ткачова;Huta-Tkachova;village;;;;hutatkachova|gutatkachova
ua;7424482003;Чернігівська;Ріпкинський;Строївка;Stroyivka;village;51.998875;31.13647;0;stroyivka
ua;7424482004;Чернігівська;Ріпкинський;Чижівка;Chyzhivka;village;52.016667;31.1;0;chyzhivka|chizhivka|chyzhovka|chizhovka
ua;7424482401;Чернігівська;Ріпкинський;Грабів;Hrabiv;village;51.839003;30.971314;0;hrabiv|grabiv
ua;7424482402;Чернігівська;Ріпкинський;Пилипча;Pylypcha;village;51.867849;31.033501;0;pylypcha|pilipcha
ua;7424482403;Чернігівська;Ріпкинський;Чудівка;Chudivka;village;51.8763;30.997152;0;chudivka|chudovka
ua;7424482501;Чернігівська;Ріпкинський;Губичі;Hubychi;village;51.583376;30.596788;0;hubychi|gubichi
ua;7424482503;Чернігівська;Ріпкинський;Гуньківка;Hunkivka;village;51.604375;30.618637;0;hunkivka|gunkivka|hunkovka|gunkovka
ua;7424482505;Чернігівська;Ріпкинський;Лісківка;Liskivka;village;51.611251;30.663356;0;liskivka|liskovka
ua;7424482507;Чернігівська;Ріпкинський;Миси;Mysy;village;51.649289;30.589834;0;mysy|misi
ua;7424482509;Чернігівська;Ріпкинський;Редьківка;Redkivka;village;51.556378;31.164464;0;redkivka|redkovka
ua;7424482511;Чернігівська;Ріпкинський;Шкуранка;Shkuranka;village;51.612907;30.686755;0;shkuranka
ua;7424482601;Чернігівська;Ріпкинський;Гучин;Huchyn;village;51.687626;31.05376;0;huchyn|guchin
ua;7424482602;Чернігівська;Ріпкинський;Трудове;Trudove;village;51.684578;30.996229;0;trudove|trudova
ua;7424482603;Чернігівська;Ріпкинський;Ямище;Yamyshche;village;51.670374;31.065493;0;yamyshche|yamishche
ua;7424482801;Чернігівська;Ріпкинський;Даничі;Danychi;village;51.783392;31.014949;0;danychi|danichi
ua;7424482802;Чернігівська;Ріпкинський;Мутичів;Mutychiv;village;51.761375;31.019694;0;mutychiv|mutichiv
ua;7424482803;Чернігівська;Ріпкинський;Присторонь;Prystoron;village;51.791298;30.990629;0;prystoron|pristoron
ua;7424483001;Чернігівська;Ріпкинський;Задеріївка;Zaderiyivka;village;51.908923;30.854975;0;zaderiyivka
ua;7424483002;Чернігівська;Ріпкинський;Кам'янка;Kam'yanka;village;51.634596;31.748695;0;"kam'yanka|kam""yanka"
ua;7424483003;Чернігівська;Ріпкинський;Пізнопали;Piznopaly;village;51.941433;30.909635;0;piznopaly|piznopali
ua;7424483004;Чернігівська;Ріпкинський;Плехтіївка;Plekhtiyivka;village;51.939352;30.875136;0;plekhtiyivka
ua;7424483005;Чернігівська;Ріпкинський;Суслівка;Suslivka;village;51.940646;30.857898;0;suslivka|suslovka
ua;7424483202;Чернігівська;Ріпкинський;Духанки;Dukhanky;village;51.623468;30.863178;0;dukhanky|dukhanki
ua;7424483203;Чернігівська;Ріпкинський;Павлівка;Pavlivka;village;51.470953;31.227081;0;pavlivka|pavlovka
ua;7424483204;Чернігівська;Ріпкинський;Шумани;Shumany;village;51.659243;30.858201;0;shumany|shumani
ua;7424483301;Чернігівська;Ріпкинський;Клубівка;Klubivka;village;51.966545;30.932899;0;klubivka|klubovka
ua;7424483303;Чернігівська;Ріпкинський;Вир;Vyr;village;51.917076;30.965343;0;vyr|vir
ua;7424483305;Чернігівська;Ріпкинський;Лизунова Рудня;Lyzunova Rudnya;village;51.930707;30.937026;0;lyzunova rudnya|lizunova rudnya
ua;7424483307;Чернігівська;Ріпкинський;Олександрівка Друга;Oleksandrivka Druha;village;51.950494;30.959022;0;oleksandrivka druha|oleksandrivka druga
ua;7424483401;Чернігівська;Ріпкинський;Красківське;Kraskivske;village;51.741044;30.967073;0;kraskivske
ua;7424483402;Чернігівська;Ріпкинський;Убіжичі;Ubizhychi;village;51.773905;30.942868;0;ubizhychi|ubizhichi
ua;7424483601;Чернігівська;Ріпкинський;Ловинь;Lovyn;village;51.888605;31.186726;0;lovyn|lovin
ua;7424484201;Чернігівська;Ріпкинський;Малинівка;Malynivka;village;51.616667;31.383333;0;malynivka|malinivka|malynovka|malinovka
ua;7424484203;Чернігівська;Ріпкинський;Голубівка;Holubivka;village;50.558621;32.493033;0;holubivka|golubivka|holubovka|golubovka
ua;7424484205;Чернігівська;Ріпкинський;Довгуни;Dovhuny;village;51.727273;30.710923;0;dovhuny|dovguni
ua;7424484207;Чернігівська;Ріпкинський;Коробки;Korobky;village;51.732283;30.698558;0;korobky|korobki
ua;7424484209;Чернігівська;Ріпкинський;Маньки;Manky;village;51.719972;30.740983;0;manky|manki
ua;7424484211;Чернігівська;Ріпкинський;Пищики;Pyshchyky;village;51.714578;30.70332;0;pyshchyky|pishchiki
ua;7424484401;Чернігівська;Ріпкинський;Малий Листвен;Malyy Lystven;village;51.719445;31.009472;0;malyy lystven|maliy listven
ua;7424484402;Чернігівська;Ріпкинський;Бихольцохівка;Bykholtsokhivka;village;;;;bykholtsokhivka|bikholtsokhivka|bykholtsokhovka|bikholtsokhovka
ua;7424484403;Чернігівська;Ріпкинський;Суличівка;Sulychivka;village;51.729244;31.059684;0;sulychivka|sulichivka|sulychovka|sulichovka
ua;7424485201;Чернігівська;Ріпкинський;Мохначі;Mokhnachi;village;51.739944;30.777969;0;mokhnachi
ua;7424485202;Чернігівська;Ріпкинський;Галків;Halkiv;village;51.69235;30.799173;0;halkiv|galkiv
ua;7424485203;Чернігівська;Ріпкинський;Губарі;Hubari;village;51.69118;30.825388;0;hubari|gubari
ua;7424485204;Чернігівська;Ріпкинський;Пересаж;Peresazh;settlement;51.723172;30.790393;0;peresazh
ua;7424485205;Чернігівська;Ріпкинський;Семаки;Semaky;village;51.737631;30.792495;0;semaky|semaki
ua;7424485206;Чернігівська;Ріпкинський;Углова Рудня;Uhlova Rudnya;village;51.766667;30.733333;0;uhlova rudnya|uglova rudnya
ua;7424485601;Чернігівська;Ріпкинський;Неданчичі;Nedanchychi;village;51.523798;30.627707;0;nedanchychi|nedanchichi
ua;7424485602;Чернігівська;Ріпкинський;Грабівка;Hrabivka;village;51.308965;31.462802;0;hrabivka|grabivka|hrabovka|grabovka
ua;7424485603;Чернігівська;Ріпкинський;Комарівка;Komarivka;village;51.555342;30.666359;0;komarivka|komarovka
ua;7424485604;Чернігівська;Ріпкинський;Левичівка;Levychivka;settlement;51.575428;30.642753;0;levychivka|levichivka|levychovka|levichovka
ua;7424485605;Чернігівська;Ріпкинський;Мекшунівка;Mekshunivka;village;51.567376;30.776989;0;mekshunivka|mekshunovka
ua;7424485606;Чернігівська;Ріпкинський;Нова Рудня;Nova Rudnya;village;51.576753;30.661023;0;nova rudnya
ua;7424485607;Чернігівська;Ріпкинський;Рудня;Rudnya;village;51.063231;30.846195;0;rudnya
ua;7424485608;Чернігівська;Ріпкинський;Гута;Huta;village;51.545299;30.746908;0;huta|guta
ua;7424486001;Чернігівська;Ріпкинський;Новоукраїнське;Novoukrayinske;village;51.733333;31.2;0;novoukrayinske
ua;7424486401;Чернігівська;Ріпкинський;Нові Яриловичі;Novi Yarylovychi;village;52.030201;31.006049;0;novi yarylovychi|novi yarilovichi
ua;7424486403;Чернігівська;Ріпкинський;Киселівка;Kyselivka;village;51.536867;31.454338;0;kyselivka|kiselivka|kyselovka|kiselovka
ua;7424486406;Чернігівська;Ріпкинський;Нова Папірня;Nova Papirnya;village;52.022335;30.95755;0;nova papirnya
ua;7424486408;Чернігівська;Ріпкинський;Сиделівка;Sydelivka;village;52.046133;31.029017;0;sydelivka|sidelivka|sydelovka|sidelovka
ua;7424486409;Чернігівська;Ріпкинський;Скиток;Skytok;village;52.072135;30.969226;0;skytok|skitok
ua;7424486410;Чернігівська;Ріпкинський;Старі Яриловичі;Stari Yarylovychi;village;52.055735;30.963763;0;stari yarylovychi|stari yarilovichi
ua;7424486801;Чернігівська;Ріпкинський;Олешня;Oleshnya;village;51.859601;32.529819;0;oleshnya
ua;7424486802;Чернігівська;Ріпкинський;Грибова Рудня;Hrybova Rudnya;village;51.95261;31.099434;0;hrybova rudnya|gribova rudnya
ua;7424486803;Чернігівська;Ріпкинський;Заводське;Zavodske;village;51.964149;31.186982;0;zavodske
ua;7424486804;Чернігівська;Ріпкинський;Олександрівка;Oleksandrivka;village;51.646987;32.143475;0;oleksandrivka|oleksandrovka
ua;7424487201;Чернігівська;Ріпкинський;Петруші;Petrushi;village;51.752606;30.877727;0;petrushi
ua;7424487202;Чернігівська;Ріпкинський;Бахани;Bakhany;village;51.760237;30.853756;0;bakhany|bakhani
ua;7424487203;Чернігівська;Ріпкинський;Зубахи;Zubakhy;village;51.749688;30.807368;0;zubakhy|zubakhi
ua;7424487204;Чернігівська;Ріпкинський;Кислі;Kysli;village;51.767333;30.895691;0;kysli|kisli
ua;7424487205;Чернігівська;Ріпкинський;Кратинь;Kratyn;village;51.782196;30.84044;0;kratyn|kratin
ua;7424487206;Чернігівська;Ріпкинський;Рашкова Слобода;Rashkova Sloboda;village;51.783429;30.885334;0;rashkova sloboda
ua;7424487207;Чернігівська;Ріпкинський;Сенюки;Senyuky;village;51.76674;30.811145;0;senyuky|senyuki
ua;7424488001;Чернігівська;Ріпкинський;Пушкарі;Pushkari;village;51.696191;30.939782;0;pushkari
ua;7424488002;Чернігівська;Ріпкинський;Високинь;Vysokyn;village;51.687854;30.911238;0;vysokyn|visokin
ua;7424488003;Чернігівська;Ріпкинський;Молочки;Molochky;village;51.70174;30.909872;0;molochky|molochki
ua;7424488004;Чернігівська;Ріпкинський;Тамарівка;Tamarivka;village;51.67479;30.941947;0;tamarivka|tamarovka
ua;7424488601;Чернігівська;Ріпкинський;Сибереж;Syberezh;village;51.67685;31.138217;0;syberezh|siberezh
ua;7424488602;Чернігівська;Ріпкинський;Великі Осняки;Velyki Osnyaky;village;51.689316;31.189913;0;velyki osnyaky|veliki osnyaki|velykye osnyaky|velikie osnyaki
ua;7424488801;Чернігівська;Ріпкинський;Смолигівка;Smolyhivka;village;51.676204;30.751946;0;smolyhivka|smoligivka|smolyhovka|smoligovka
ua;7424488802;Чернігівська;Ріпкинський;Березівка;Berezivka;village;51.683104;30.723924;0;berezivka|berezovka
ua;7424488803;Чернігівська;Ріпкинський;Клонів;Kloniv;village;51.646556;30.760264;0;kloniv
ua;7424488804;Чернігівська;Ріпкинський;Розсудів;Rozsudiv;village;51.658604;30.750281;0;rozsudiv
ua;7424488805;Чернігівська;Ріпкинський;Скитьки;Skytky;village;51.663385;30.773314;0;skytky|skitki
ua;7424488806;Чернігівська;Ріпкинський;Тулія;Tuliya;village;51.675339;30.709532;0;tuliya
ua;7424489201;Чернігівська;Ріпкинський;Тараса Шевченка;Tarasa Shevchenka;village;51.636496;30.797429;0;tarasa shevchenka
ua;7424489202;Чернігівська;Ріпкинський;Корольча;Korolcha;village;51.657913;30.816459;0;korolcha
ua;7424489203;Чернігівська;Ріпкинський;Мокрі Велички;Mokri Velychky;village;51.614242;30.78389;0;mokri velychky|mokri velichki
ua;7424489204;Чернігівська;Ріпкинський;Вертеча;Vertecha;village;;;;vertecha
ua;7424710100;Чернігівська;Семенівський;Семенівка;Semenivka;city;52.178273;32.581827;9320;semenivka|semenovka
ua;7424710102;Чернігівська;Семенівський;Кути Другі;Kuty Druhi;village;52.115556;32.555833;0;kuty druhi|kuti drugi
ua;7424780501;Чернігівська;Семенівський;Олександрівка;Oleksandrivka;village;51.646987;32.143475;0;oleksandrivka|oleksandrovka
ua;7424780502;Чернігівська;Семенівський;Газопровідне;Hazoprovidne;settlement;52.169665;32.923191;0;hazoprovidne|gazoprovidne
ua;7424780503;Чернігівська;Семенівський;Зелена Роща;Zelena Roshcha;settlement;52.189856;32.851783;0;zelena roshcha
ua;7424780504;Чернігівська;Семенівський;Карасі;Karasi;village;52.188494;32.97988;0;karasi
ua;7424780505;Чернігівська;Семенівський;Криульки;Kryulky;village;52.187388;32.918241;0;kryulky|kriulki
ua;7424780506;Чернігівська;Семенівський;Максимихине;Maksymykhyne;village;52.180013;32.94468;0;maksymykhyne|maksimikhine|maksymykhyno|maksimikhino
ua;7424780507;Чернігівська;Семенівський;Угли;Uhly;settlement;52.166559;32.893202;0;uhly|ugli
ua;7424780508;Чернігівська;Семенівський;Фроли;Froly;village;52.190585;32.949475;0;froly|froli
ua;7424781001;Чернігівська;Семенівський;Архипівка;Arkhypivka;village;52.235444;32.826222;0;arkhypivka|arkhipivka|arkhypovka|arkhipovka
ua;7424781003;Чернігівська;Семенівський;Зоря;Zorya;village;52.195391;32.826897;0;zorya
ua;7424781004;Чернігівська;Семенівський;Леонівка;Leonivka;village;52.257565;32.845429;0;leonivka|leonovka
ua;7424781301;Чернігівська;Семенівський;Галаганівка;Halahanivka;village;52.250339;32.761673;0;halahanivka|galaganivka|halahanovka|galaganovka
ua;7424781302;Чернігівська;Семенівський;Грем'ячка;Hrem'yachka;village;;;;"hrem'yachka|grem'yachka|hrem""yachka|grem""yachka"
ua;7424781501;Чернігівська;Семенівський;Жадове;Zhadove;village;52.050841;32.666124;0;zhadove|zhadova
ua;7424781503;Чернігівська;Семенівський;Вільхівка;Vilkhivka;village;;;;vilkhivka|vilkhovka
ua;7424781504;Чернігівська;Семенівський;Довжик;Dovzhyk;village;51.618223;31.016326;0;dovzhyk|dovzhik
ua;7424781505;Чернігівська;Семенівський;Єршов;Yershov;village;52.01069;32.796335;0;yershov
ua;7424781506;Чернігівська;Семенівський;Іванине;Ivanyne;village;;;;ivanyne|ivanine|ivanyno|ivanino
ua;7424781507;Чернігівська;Семенівський;Селище;Selyshche;village;51.066887;31.476427;0;selyshche|selishche
ua;7424781508;Чернігівська;Семенівський;Турове;Turove;village;;;;turove|turova
ua;7424781701;Чернігівська;Семенівський;Янжулівка;Yanzhulivka;village;52.296704;32.569789;0;yanzhulivka|yanzhulovka
ua;7424781702;Чернігівська;Семенівський;Покровське;Pokrovske;village;52.298236;32.5252;0;pokrovske
ua;7424782001;Чернігівська;Семенівський;Іванівка;Ivanivka;village;51.913937;32.097302;0;ivanivka|ivanovka
ua;7424782002;Чернігівська;Семенівський;Зелений Гай;Zelenyy Hay;village;;;;zelenyy hay|zeleniy gay
ua;7424782003;Чернігівська;Семенівський;Іванпуть;Ivanput;village;52.131706;32.701753;0;ivanput
ua;7424782004;Чернігівська;Семенівський;Кривуша;Kryvusha;village;52.185114;32.67759;0;kryvusha|krivusha
ua;7424782005;Чернігівська;Семенівський;Марс;Mars;village;52.157392;32.736023;0;mars
ua;7424782006;Чернігівська;Семенівський;Ракути;Rakuty;village;52.175556;32.777612;0;rakuty|rakuti
ua;7424782007;Чернігівська;Семенівський;Східне;Skhidne;village;52.159554;32.785724;0;skhidne
ua;7424782501;Чернігівська;Семенівський;Карповичі;Karpovychi;village;52.216974;32.382802;0;karpovychi|karpovichi
ua;7424782502;Чернігівська;Семенівський;Гаті;Hati;village;52.238504;32.403283;0;hati|gati
ua;7424782503;Чернігівська;Семенівський;Красні Лози;Krasni Lozy;village;52.206521;32.358238;0;krasni lozy|krasni lozi
ua;7424782504;Чернігівська;Семенівський;Набережне;Naberezhne;village;52.205528;32.392116;0;naberezhne
ua;7424783001;Чернігівська;Семенівський;Костобобрів;Kostobobriv;village;52.234299;32.938956;0;kostobobriv
ua;7424783003;Чернігівська;Семенівський;Сергіївське;Serhiyivske;village;52.224641;32.878636;0;serhiyivske|sergiyivske
ua;7424783501;Чернігівська;Семенівський;Машеве;Masheve;village;52.086446;32.799841;0;masheve
ua;7424783502;Чернігівська;Семенівський;Ферубки;Ferubky;village;52.171526;32.830054;0;ferubky|ferubki
ua;7424784001;Чернігівська;Семенівський;Миколаївка;Mykolayivka;village;51.455997;31.774218;0;mykolayivka|mikolayivka
ua;7424784002;Чернігівська;Семенівський;Залізний Міст;Zaliznyy Mist;village;52.213333;32.701389;0;zaliznyy mist|zalizniy mist
ua;7424784501;Чернігівська;Семенівський;Орликівка;Orlykivka;village;52.069294;32.416105;0;orlykivka|orlikivka|orlykovka|orlikovka
ua;7424784502;Чернігівська;Семенівський;Баранівка;Baranivka;village;52.064242;32.300051;0;baranivka|baranovka
ua;7424784503;Чернігівська;Семенівський;Блешня;Bleshnya;village;52.129299;32.346119;0;bleshnya
ua;7424784505;Чернігівська;Семенівський;Мхи;Mkhy;village;52.133809;32.409828;0;mkhy|mkhi
ua;7424784506;Чернігівська;Семенівський;Хандобоківка;Khandobokivka;village;;;;khandobokivka|khandobokovka
ua;7424785001;Чернігівська;Семенівський;Погорільці;Pohoriltsi;village;52.042544;32.511811;0;pohoriltsi|pogoriltsi
ua;7424785005;Чернігівська;Семенівський;Лосівка;Losivka;village;52.054676;32.564741;0;losivka|losovka
ua;7424785006;Чернігівська;Семенівський;Тополівка;Topolivka;village;51.749686;31.423712;0;topolivka|topolovka
ua;7424785501;Чернігівська;Семенівський;Радомка;Radomka;village;51.936453;32.562255;0;radomka
ua;7424785502;Чернігівська;Семенівський;Березова Роща;Berezova Roshcha;village;;;;berezova roshcha
ua;7424786001;Чернігівська;Семенівський;Стара Гутка;Stara Hutka;village;;;;stara hutka|stara gutka
ua;7424786003;Чернігівська;Семенівський;Вільшанка;Vilshanka;village;51.983821;32.539717;0;vilshanka
ua;7424786005;Чернігівська;Семенівський;Жаданівка;Zhadanivka;village;;;;zhadanivka|zhadanovka
ua;7424786007;Чернігівська;Семенівський;Лосевочка;Losevochka;village;;;;losevochka
ua;7424786009;Чернігівська;Семенівський;Шведчина;Shvedchyna;village;51.981692;32.616592;0;shvedchyna|shvedchina
ua;7424786501;Чернігівська;Семенівський;Тимоновичі;Tymonovychi;village;52.29411;32.428434;0;tymonovychi|timonovichi
ua;7424786503;Чернігівська;Семенівський;Заріччя;Zarichchya;village;51.795136;31.818334;0;zarichchya
ua;7424786504;Чернігівська;Семенівський;Калинівське;Kalynivske;village;52.268391;32.419348;0;kalynivske|kalinivske
ua;7424786505;Чернігівська;Семенівський;Медведівка;Medvedivka;village;52.294358;32.461896;0;medvedivka|medvedovka
ua;7424786506;Чернігівська;Семенівський;Брониви;Bronyvy;village;;;;bronyvy|bronivi
ua;7424786507;Чернігівська;Семенівський;Луб'яне;Lub'yane;village;;;;"lub'yane|lub""yane"
ua;7424786508;Чернігівська;Семенівський;Чорнозем;Chornozem;village;52.2625;32.498611;0;chornozem
ua;7424787001;Чернігівська;Семенівський;Хотіївка;Khotiyivka;village;51.71094;32.475921;0;khotiyivka
ua;7424787003;Чернігівська;Семенівський;Кринички;Krynychky;village;52.251812;32.475029;0;krynychky|krinichki
